ID	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486|f__FGB84486|g__GGB3653|s__GGB3653_SGB4964	0	0.002048252	0.00221657	0	0.010618712	0	0.002097932	0.002592843	0.002269464	0	0.003550255	0.006394854	0.011597607	0	0.004082066	0.005111285	0.005704629	0.005145537	0.007326955	0.009914653	0.005034848	0.004633972	0.002542149	0	0.012845681	0.010028822	0	0.004955943	0.00652301	0	0	0.008382564	0.003380324	0.003416933	0.023280721	0.003038377	0.005371769	0.001982367	0.003667462	0.008242321	0.033864237	0	0.005041497	0.003538567	0.00143137	0.001593642	0.004761985	0.00196574	0.002410049	0.004874225	0.016076708	0.00525867	0.014080622	0.00667872	0.001962937	0.003105156	0.00224351	0	0	0.002058483	0	0.011897623	0.007928767	0	0.005154179	0.002876526	0.007609832	0	0	0	0.004964993	0.001457567	0	0	0.003715729	0.001590457	0	0.020306866	0.011630328	0	0.002694667	0.00579614	0.004094628	0.002734949	0.014269667	0.002563754	0.001740575	0.002437463	0.002087652	0	0	0.002247416	0.010431962	0.003194796	0.000784231	0.007827172	0	0.001616304	0.004390327	0	0.006385446	0.005353141	0.001453738	0.002416855	0.001866844	0.005443501	0.018931529	0.008057965	0.005819923	0.003043358	0.004149736	0	0.030629774	0.004121382	0.001731904	0.004839661	0.003832773	0	0.011433639	0.002206657	0	0.001690384	0.001767358	0.001579138	0.005969551	0.008843184	0.002764187	0.001878011	0	0.011028134	0.008486098	0.009986096	0.001880429	0.005166951	0.002955409	0.00190863	0.002098516	0	0	0	0.000851634	0	0	0.005280107	0	0.00622872	0.016534811	0.003326985	0	0.003625693	0.007885682	0.003933338	0.004370697	0.00173144	0.001987277	0.00655566	0.001861006	0	0	0	0	0	0	0.004060781	0.002006136	0.004037964	0	0.001262142	0.005274458
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.013215188	0.010248475	0	0	0.005965101	0	0.005221375	0.005077043	0.003749805	0	0.005331352	0.004474482	0.009091798	0	0.007413136	0	0.004224896	0.003540532	0	0.003602268	0.00702305	0	0.015662517	0.004480342	0.001937467	0	0.004911645	0.004667986	0.005723339	0.00446063	0	0.008549125	0.004895575	0.015958001	0.00396035	0.009550419	0.003776451	0	0	0.004500348	0	0.003886674	0	0	0	0.014807719	0.005518763	0.002807644	0.007641082	0	0	0.012939718	0	0.00413719	0.004221815	0.003467476	0.007001051	0.002460576	0.005161678	0.005134974	0	0.009313994	0.001833373	0.001759135	0	0.006586539	0.004606064	0	0	0.026844166	0.003591491	0.005037298	0	0	0	0	0.004429315	0	0.004444142	0.008063692	0.013510918	0.018356132	0.002158311	0.007312706	0.007535011	0.002935687	0	0	0	0.005706274	0	0.003907854	0.002724887	0.00271687	0.001756727	0	0	0	0.002826739	0	0.001963631	0	0	0	0.013655162	0.002423797	0	0.003027103	0	0.004015573	0.004781191	0.029801837	0	0.010578369	0.011840347	0	0.002880951	0	0.002332839	0	0.002135762	0.003722381	0	0	0.013629863	0	0	0.012336524	0	0.004328393	0.00244721	0.004682655	0	0.016754665	0.003508936	0	0.001755782	0	0.017898597	0.009770712	0.012240511	0	0.003403232	0.004177758	0.005654439	0.00323272	0	0.00633439	0.003390903	0.003700093	0.002406481	0.004513813	0	0.00812479	0.002254894	0	0.002554104	0	0.010275302	0	0	0.003555584	0	0	0.032391834	0.013630524	0.004662048	0.006231647	0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9715|s__GGB9715_SGB15265	0	0	0	0	0	0	0	0.002852655	0	0	0.006058453	0	0	0	0.029550663	0	0	0.012203814	0.003818987	0.00117483	0.002608118	0	0	0	0	0	0.004349465	0.001127654	0.003909371	0	0	0	0	0	0.013451704	0	0	0.004438506	0	0.027393001	0	0.003418537	0.011326453	0	0	0	0	0	0.000741606	0	0.007221337	0	0.029568775	0	0	0.013010576	0.002964898	0	0	0	0	0	0	0	0.000794281	0	0	0	0	0	0.019052567	0	0	0	0	0	0	0	0.008254825	0	0.021842878	0.004344286	0	0	0	0.031352246	0	0	0	0.001591809	0	0.005407465	0	0	0	0.114974852	0	0	0.005017884	0.001458835	0.001485654	0.003098149	0	0	0	0.037571303	0	0	0	0	0	0.011426451	0.103087796	0	0	0.008284846	0.007300041	0	0.003079265	0.010985162	0	0	0.006254393	0	0	0.013361257	0	0	0.003999021	0	0.003824342	0.001935365	0	0	0	0	0	0	0	0	0.000808173	0	0	0	0	0	0	0	0	0.02629929	0	0.040281734	0	0	0	0	0	0	0	0	0	0.029173127	0	0.00291576	0.000759513	0.023476996	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.00232115	0.004801283	0.004486267	0	0.002482027	0.002724006	0.003745591	0.003120848	0.004257693	0.005477326	0.002620188	0.002389528	0.006261773	0.038058175	0	0.002835098	0.006403246	0.002825116	0.01318316	0.005471667	0.005362569	0.003073976	0.010556251	0.00379807	0	0	0.007920097	0	0.00435902	0.002607142	0	0	0	0.003924744	0.017378744	0	0.003153027	0.003422519	0.003800057	0.003089606	0.010162919	0.003540941	0.024119457	0.003277902	0	0.002965763	0.002549549	0	0.002624778	0.002544993	0.002707502	0.038895063	0	0.004488559	0.005094882	0	0.001496623	0.001416828	0.00178828	0	0.00277482	0.002449102	0.00162156	0	0.003143692	0.003392918	0.002327246	0	0	0.001392221	0	0.001892821	0	0	0.001844543	0.001654322	0.002807147	0.0084177	0.001311116	0.004333313	0.007571848	0.003253484	0.001679916	0.00380616	0	0.005479194	0.001413434	0.002861028	0.001861869	0	0	0.001564096	0.003062431	0	0	0.005607695	0	0.014059425	0.002359929	0	0	0.001878753	0.002161467	0.002639314	0.002138824	0.002543377	0	0	0.002212562	0.001905785	0.002344882	0.015100486	0.001529339	0.001745074	0.001950766	0.001649319	0.001903309	0	0.001750874	0.002156531	0.001284609	0.001998571	0.002361142	0.00252541	0.001885072	0.002211068	0.002664623	0.004732359	0.003433962	0.010219909	0.001970495	0.001926396	0.002340024	0.007253065	0.005904077	0.010313078	0.001487805	0.011544642	0.002987756	0.00202229	0.001617178	0	0.002298441	0.011048033	0.01365712	0	0.007107797	0.003684504	0.023445915	0.005219548	0.007108317	0.003432244	0.002907845	0.029446697	0.002279313	0.027524138	0.003155754	0	0.004877223	0.007857556	0	0.00522157	0	0.017812168	0	0.029874089	0.006383646	0.002263918	0.004653524
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0	0	0.009354171	0	0.012489001	0	0.008426145	0.017516359	0.005899579	0	0	0.002710417	0.005660599	0	0.005486346	0.003180958	0.003414385	0	0	0	0.003708439	0	0.008209221	0	0	0	0	0.012896685	0.008843682	0	0.023004367	0.003833497	0	0.015724123	0.002375189	0.005482187	0	0.011736907	0.003314018	0.006631063	0	0.033147241	0.00475733	0	0	0.036419716	0.009103745	0.003677723	0.013575761	0.002482236	0	0.003437351	0.022348987	0.007816033	0.003261722	0.003588304	0	0	0	0.001713761	0	0.014159591	0.006887095	0	0.001396389	0.001933536	0.006627335	0	0	0	0.003937956	0	0	0	0.003298275	0.003584855	0	0.002278341	0	0	0.025784695	0.004963369	0.00149517	0.0095681	0	0	0.010632164	0	0.004040546	0.012443637	0	0.002396854	0.002640418	0	0.00277687	0.009492239	0	0	0.010938685	0.001541994	0	0	0.01472274	0.020450423	0	0	0.004775148	0.01052455	0.005527106	0	0.018707083	0	0	0	0.015096572	0.013677675	0.006202352	0	0.002005462	0.016051005	0.001264031	0.006503551	0	0.002062714	0	0	0	0	0.005732703	0.006816828	0.015802803	0	0.008594392	0.008322042	0	0	0.003993072	0	0	0.024953612	0.002468574	0	0.004166417	0.006794147	0.004139979	0	0	0	0.011489189	0	0.002554477	0.010125814	0.001842163	0.007612824	0	0.008498238	0	0	0	0	0	0	0	0	0	0.004272029	0	0.002996754	0.006234039
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.002063078	0.001279256	0.002095226	0	0.004243825	0.003192092	0.001982803	0	0.001977459	0.003541072	0.001723789	0.003373952	0.017701119	0.00219954	0.001850231	0.00704245	0	0	0.00557989	0	0.003231798	0.00169986	0.072499927	0.002656027	0.00096309	0.010563558	0.003948184	0.002502501	0	0.001111895	0	0	0.001359507	0.01712205	0	0.004731456	0.004530976	0	0.097987871	0.032915706	0.006017651	0.007032458	0	0	0.00476196	0	0	0.002222022	0.002378033	0	0	0.003541427	0	0.001061852	0.001910517	0.001543039	0.000905723	0.006636588	0.004346261	0.001053557	0.001510933	0.001278007	0.002489203	0.004168871	0	0.001012447	0.001802231	0	0	0	0	0.001496193	0	0	0.001571455	0.001814988	0.001730818	0.005660828	0.004876331	0.011498488	0.002835737	0	0.001310125	0	0	0.001790305	0.002512757	0.00201768	0.00228118	0.001831855	0	0.001573022	0.001134827	0	0.002376053	0.002104226	0	0.041248474	0.020577246	0.005690268	0.001081337	0.001738508	0.000836407	0.004903344	0.001119302	0.00100064	0	0	0	0.002694541	0.000844788	0.001275241	0.00127543	0.004775306	0.005312068	0.001081703	0.001205328	0	0.001095262	0.00258806	0.001947818	0.00101103	0.002104978	0.002207411	0.00109569	0.001125664	0.006521142	0.020954471	0.001959381	0.001320181	0.001096645	0.000893482	0	0.001342348	0.001689149	0.001567086	0.00256301	0.001524399	0.002307877	0.008895997	0.00105813	0.004631305	0.013256513	0	0.002004327	0	0.006394609	0	0.001209226	0.001182504	0.000941532	0	0.08582302	0.003139568	0.003043292	0.009304897	0.001062601	0	0	0.003463216	0	0.001187413	0.001194472	0.001504211	0.001134769	0.00330853	0.003723146	0.002802114	0.021183213
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.010011092	0	0	0	0.005897784	0	0.00745779	0.009080073	0	0	0.002467604	0.00960706	0.005633123	0.006690313	0	0.003758881	0.00273734	0.002595894	0	0.008517987	0	0.001843962	0.002518459	0	0.004431737	0	0.007375088	0.002173306	0.003150201	0	0.019630713	0.003940665	0	0.004770355	0.002091789	0.003109801	0.002513455	0.002255516	0	0.003134446	0	0	0.006016881	0	0	0.079157278	0	0.005438087	0.002699099	0	0	0	0.016784285	0.005414258	0	0.00129372	0	0.002101341	0	0.001797326	0.007682722	0.005883091	0.003270019	0	0.014305929	0	0	0	0	0.01443207	0.002033536	0.002069052	0	0	0	0.002388966	0	0	0.012622267	0.006305687	0.079825724	0	0.001687845	0.003663196	0	0.001531963	0	0.001812252	0.001618078	0.004318805	0	0.002628167	0.001509096	0.008070441	0	0.004076356	0	0	0.003299657	0	0	0	0.001161783	0.013659771	0	0.003359741	0.002982616	0.001956126	0.002976718	0.004449409	0.009955479	0.018400974	0	0.005650041	0.005899396	0.003724383	0.001470906	0	0	0	0.002028701	0.006959895	0	0.001713604	0.024137289	0.004936638	0.002345402	0.04259008	0.006258329	0.001399819	0	0.003413759	0.005296071	0.013514114	0	0	0	0.004008805	0.001345134	0	0.003873318	0	0.001785241	0.011240356	0	0	0	0.006935828	0	0.002997842	0.001722131	0	0.00175936	0	0.029123578	0.00212197	0	0	0.022122354	0	0	0.004412742	0.005831519	0	0.001769001	0.002811929	0.006584522	0.010582148	0.004928855
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	0	0	0	0.00435101	0	0.002069867	0	0.002846131	0	0.002511302	0.003170115	0.007119573	0	0.004743692	0.004345193	0	0.002709602	0.003844466	0	0.003171571	0	0.002200583	0.020361258	0.00288547	0.002701192	0.00373153	0.002683333	0	0	0	0.002511076	0.004349506	0	0	0.00252734	0	0.007888967	0	0.002670637	0	0.003942795	0	0.002859386	0	0.001823523	0	0	0	0	0.004963887	0	0	0	0.007901368	0.003971821	0.006874552	0	0	0.001898895	0.030895859	0.012862608	0.010273842	0.048539551	0	0.019412799	0.006385043	0	0	0.005506603	0.013159609	0.014306283	0	0	0.005939156	0.001594876	0	0.001716656	0.012335048	0	0.001916426	0.002876568	0.008023807	0	0.003170244	0	0.021510575	0	0	0.033369659	0	0.002802537	0	0.006201374	0	0	0	0	0.010488432	0.060239219	0.031855066	0	0.00254809	0	0	0.0030056	0	0.013672707	0.003210364	0.002787898	0.002425415	0	0.015060406	0.003449021	0.002908537	0.002482234	0	0	0.002278419	0.006512589	0	0.031879312	0	0.00491719	0	0	0.020777696	0	0.006251834	0	0.004281447	0.019465474	0	0.001791686	0.002100322	0	0.002962636	0	0.080401161	0.002585918	0	0	0	0.002913888	0	0	0	0	0	0.001576157	0	0.002943305	0	0.002401173	0.002420846	0	0.013100301	0.001700479	0	0	0	0	0.014426249	0	0	0.003324271	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_gnavus	0.001473948	0	0	0	0	0.045469073	0	0	0	0.03594706	0	0	0	0.107595851	0	0.002484765	0	0	0.002257083	0.001696698	0	0	0	0.027876696	0	0.003063005	0.001702552	0	0	0.006829536	0	0	0	0	0	0	0.003215072	0.003613095	0	0	0.004166327	0.004236796	0	0.001668342	0.002662179	0	0	0	0.016202597	0	0	0.127539821	0	0	0.002866539	0	0	0.001780289	0.001626598	0	0.005209181	0	0.001579648	0	0	0	0	0	0	0	0	0	0	0	0	0.00097725	0	0	0	0.040648769	0	0.005073845	0	0	0.002733575	0.035980875	0.001512769	0	0.001472833	0	0	0	0	0	0	0.001272458	0	0	0.003105957	0.001837311	0	0	0	0	0	0	0	0	0.001237855	0	0	0.001718809	0	0	0.001661456	0.003098286	0	0	0.001384012	0.002723288	0.001425925	0	0	0.019189359	0	0	0	0.002555014	0.006428821	0	0.002955427	0	0	0	0.021230795	0.003981559	0.000812758	0.024481533	0	0	0	0.123426795	0.001893449	0	0.009733632	0	0.002354947	0	0.002364986	0.001444366	0	0	0	0.002653822	0	0.001678756	0	0	0.017712689	0.007862268	0	0.004612191	0	0	0	0.00105781	0	0.001735723	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.054947971	0.056542984	0	0	0	0	0.009364387	0.078698519	0	0	0	0	0	0	0.004923919	0.003249458	0	0	0	0	0	0	0.074411493	0.003320479	0	0	0	0.004823459	0.006094351	0	0	0.005131903	0.005946969	0	0.014215407	0.002637676	0.003093744	0.009529114	0	0.009241223	0	0.009450745	0	0.002514402	0	0.021133128	0	0	0.010790221	0	0	0	0	0.002606365	0	0	0.003268325	0.002354335	0.003631037	0	0.003906318	0	0.001969743	0.001291098	0.008670917	0.006072493	0.009846589	0	0	0.001623164	0	0.002251248	0	0	0	0	0.007419098	0	0.011468631	0.004807107	0.026969337	0	0	0.010525464	0.003014179	0.04698062	0.009386542	0.006322459	0	0	0	0	0	0.003486508	0.001758495	0	0	0.00422359	0.006652361	0	0	0.00455016	0	0	0	0.002287966	0	0	0	0.00546393	0.014265103	0.060755574	0	0	0.003443425	0	0	0	0	0.004311948	0	0	0.002774716	0	0.003853955	0.004524057	0.005454061	0.017343405	0	0	0.009359189	0.002094555	0.007179961	0.002157781	0.002950915	0.003781544	0.001481318	0.009497057	0.00426392	0.020083531	0	0	0	0.005026933	0.006971262	0	0.038450954	0.011591292	0	0	0	0	0	0	0.014318592	0.020639046	0	0	0	0.005351607	0	0	0.003209686	0.026062411	0.005843693	0.005625637	0.004806879	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	0	0.056233524	0.010738309	0	0.055172336	0	0	0	0.007849134	0	0.010129975	0	0	0	0	0	0	0.030750713	0	0	0	0.037433845	0	0	0	0	0	0	0	0	0	0.004683348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002772362	0	0	0	0	0.039980216	0.018534859	0	0.005683967	0.007635133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018927019	0	0.006690551	0	0	0	0	0	0	0	0.022381703	0	0	0	0	0	0	0	0	0.01891452	0.02623602	0	0	0	0	0	0	0	0	0	0	0	0	0.010731365	0.02523463	0	0	0	0	0.002900016	0	0.084632021	0	0	0	0	0	0	0.155455601	0.022876377	0.032625102	0	0	0.134589202	0.020366353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100977	0.011433203	0	0	0	0	0	0	0	0	0.044704671	0.003642743	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Oliverpabstia|s__Oliverpabstia_intestinalis	0	0	0.003108102	0	0	0.02856323	0	0.002616745	0.008136734	0	0.004690453	0.003824663	0.009895745	0.098407827	0.005554862	0.011222682	0.002069303	0.004659117	0.028644928	0.002325825	0	0	0.004093842	0.019187647	0.00987147	0.008480617	0	0.004857113	0.002509282	0.007375203	0	0.004837773	0	0	0	0.006025736	0.005724277	0	0.00217137	0.002281562	0	0.006439145	0	0.017099295	0.008789909	0.010163526	0	0	0.002237167	0.003560214	0.005327923	0	0.012050664	0.003430669	0	0.004327129	0	0	0.018604593	0.005785329	0	0.003921186	0.006132677	0.004839878	0.001001209	0.003763982	0.007721647	0	0	0.030679308	0.004431984	0	0	0	0.009352986	0.011304176	0	0.00774927	0.003820883	0	0	0.004269744	0	0.002870925	0.004108201	0.00128798	0	0.001236355	0.00695376	0	0	0.007181174	0.01630258	0.01802744	0.016851715	0.003533482	0	0.006513947	0.012508381	0.014972978	0.004107983	0.005418288	0.002787043	0	0.001565735	0.004185304	0.00568048	0.003437594	0.01777585	0.007073169	0.001213591	0	0.004003683	0	0.005418927	0	0.002014302	0	0	0	0.011514074	0.007182131	0.003827519	0.038217526	0.00176785	0.010371636	0	0	0.007136768	0	0	0.004574754	0.006659629	0	0	0.010735432	0.004492977	0.037515195	0.010225899	0.010060578	0.033013508	0	0.007806602	0.006399235	0	0.007926528	0	0	0	0.002201258	0.004361343	0.008328327	0.003004854	0	0.009477065	0.003205055	0.005726563	0.002911205	0	0.001435293	0	0.004806737	0.007770414	0.002474385	0	0.005887078	0	0.013530162	0
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_biwaensis	0	0	0.072170714	0	0	0	0.021000219	0	0	0.284207981	0	0	0	0	0	0.002741993	0	0	0	0	0	0	0.101348713	0	0.007402028	0	0.07843082	0	0	0	0.036248092	0	0	0	0	0	0	0	0	0	0	0	0.081610075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035747373	0.001250896	0	0	0	0	0	0.009820523	0	0	0	0.004586391	0	0	0	0.001853682	0.011617073	0	0	0.013333515	0	0	0	0	0	0	0	0.010253265	0.134092099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005750916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007642977	0.00420613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047036213	0	0	0	0.001997908	0	0	0	0	0	0	0	0	0	0	0.032030225	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0.019335365	0	0.003338844	0	0.00473095	0	0.008817216	0.016847118	0.007291314	0.062001614	0.011017062	0.006130244	0.007314653	0.03548767	0.010926518	0.02601468	0.002090164	0.016297321	0.005655448	0.002998649	0	0.017001926	0	0.016422152	0.016089682	0.005622959	0.004196477	0.002983614	0.011138043	0	0	0.004067975	0.003535827	0	0.001873933	0.009941263	0.018025736	0.003836323	0.016699501	0	0	0.009508252	0	0.008314631	0.030231324	0.002512171	0.001448	0.003583876	0.003435217	0.005809194	0.004493329	0.013631724	0.013993977	0.001643746	0	0.008466087	0.021106148	0.021318868	0.008669008	0.002072026	0	0.005493086	0.010723991	0.007061556	0	0.012154373	0.005647356	0	0	0.003281395	0.002977665	0.005320745	0	0	0.003198055	0	0.017972501	0.001708646	0.002618561	0.006031627	0.002063161	0.004592187	0.011754178	0.002227733	0.003348255	0.001816298	0	0.001053617	0.010323091	0.008648171	0	0.005109205	0.005060481	0.010916677	0.006426193	0.003465597	0	0.004073306	0.005297584	0.007264407	0.008010692	0.002824794	0.011498869	0.002437602	0.01259605	0.002930786	0.010063616	0.002314737	0.009077152	0.007299545	0.004077594	0	0.010099783	0.005336481	0.003926664	0.004075548	0.002502871	0	0.002473781	0.005334295	0.01572816	0.007110117	0.012136099	0.004123131	0.00506276	0	0.01034933	0	0.013180068	0	0	0.005284803	0.008617406	0.010438202	0	0.018668638	0.010758857	0	0.006176092	0.005037137	0.014058723	0	0.01437414	0	0.003121562	0.006028431	0.003391509	0.001886621	0.006904174	0.003916078	0.003554611	0.002345466	0.014279855	0	0.003491813	0	0.011072981	0	0.004208607	0	0	0	0.008877128	0.019726321	0.002472439	0.012380398	0.004106586	0.006729042	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii	0.03477551	0	0	0	0.006905583	0	0.002458479	0	0.018388974	0	0.003620697	0.051026409	0.014884282	0	0.002790687	0	0.011831699	0.001976588	0.017570591	0.004541254	0.011886157	0.011758548	0.0056927	0.002349768	0.00902884	0.003785648	0.008790183	0.012581472	0.002343731	0.002214696	0	0.012737179	0.034917802	0.017263801	0.006497252	0	0.005349458	0.002338088	0.00323637	0.003199292	0	0	0.011387163	0.014244312	0.002388499	0.016888391	0.002090477	0	0	0.002179281	0.006550253	0	0	0	0	0.00714905	0.01056269	0.001407792	0	0.005636206	0	0	0	0.000989636	0.001927024	0.003356156	0.006304921	0	0	0.001698783	0	0.005285527	0	0	0.001903405	0	0	0.019800083	0.002863486	0	0.004477767	0.008593005	0	0.007197695	0.00203198	0.001511571	0.00290186	0.001590939	0.001779748	0	0	0.001563788	0	0.001659166	0.000971472	0.001791547	0	0	0.002180696	0	0.001592841	0.003630966	0.010882864	0.001581452	0	0.009756357	0.009970657	0	0.001651035	0.021726768	0	0.003144358	0.017503359	0	0.003938339	0.005907742	0.001547025	0	0.024038075	0.0019939	0.005199913	0.01762862	0.00140269	0	0.003780784	0.001915461	0.016731288	0	0.003920386	0.011507381	0.004118999	0.006638059	0.004958469	0.003550493	0.004469143	0.124131071	0.002280677	0.011879697	0.008717507	0.018502512	0.003768229	0	0	0	0	0.008629147	0.026508008	0.029931936	0.02100975	0	0.018136707	0.003525021	0.02915374	0.013949289	0.001770824	0.008595272	0	0.007830769	0	0.016518256	0	0	0.001387325	0.002770382	0.002450895	0.05938572	0	0.001484247	0
